"StopUID","StopID","StopName.Zh_tw","StopName.En","StopPosition.PositionLat","StopPosition.PositionLon"
"THB-VO18-1216432","216432","士林紙廠","Shilin Papermaking","24.981463","121.02673"
"THB-VO18-1216434","216434","笨仔港","Benzi Port","24.97748","121.02675"
"THB-VO18-1216435","216435","糠榔","Kanglang","24.97545","121.02695"
"THB-VO18-1216436","216436","埔子頂","Puziding","24.96992","121.02189"
"THB-VO18-1216437","216437","榕樹下","Rongshuxia","24.96755","121.01779"
"THB-VO18-1216438","216438","深圳頭","Shenzuntou","24.96438","121.01502"
"THB-VO18-1216433","216433","李厝2","Licuo(II)","24.9626","121.01437"
"THB-VO18-1216440","216440","張厝","Zhangcuo","24.9607","121.01382"
"THB-VO18-1216441","216441","王厝店","Wangcuodian","24.95903","121.0135"
"THB-VO18-1216442","216442","深圳","Shenzun","24.95632","121.01225"
"THB-VO18-1216443","216443","十二號坡","Shierhaopo","24.95264","121.01111"
"THB-VO18-1216444","216444","蚵間","Ejian","24.949167","121.008833"
"THB-VO18-1216446","216446","大深坑","Dashenkeng","24.94191","121.0025"
"THB-VO18-1295238","295238","深坑橋","shenkengqiao","24.939335","121.002324"
"THB-VO18-1216447","216447","鄭厝","Zhengcuo","24.93504","121.00125"
"THB-VO18-1216448","216448","後湖","Houhu","24.932759","120.997379"
"THB-VO18-1216767","216767","天水堂","Tianshuitang","24.9786499956706","121.081089967601"
"THB-VO18-1290097","290097","上赤欄","Shangchilan","24.98249","121.07917"
"THB-VO18-1216553","216553","安養中心","Life Seniors Elderly Home","24.98455","121.07802"
"THB-VO18-1216554","216554","赤欄","Chilan","24.9860099956253","121.076799967707"
"THB-VO18-1216556","216556","中赤欄","Zhongchilan","24.9883299956094","121.075039967747"
"THB-VO18-1290100","290100","下赤欄","Xiachilan","24.99031","121.07288"
"THB-VO18-1216557","216557","偉儷公司","Weili Company","24.9909399955831","121.070949967829"
"THB-VO18-1216559","216559","上員笨","Shangyuanben","24.9944099955504","121.066079967929"
"THB-VO18-1216560","216560","員笨","Yuanben","24.9959699955343","121.06354996798"
"THB-VO18-1216561","216561","石牌嶺","Shipailing","24.9980199955124","121.06001996805"
"THB-VO18-1216562","216562","中石牌","Zhongshipai","24.9998699954933","121.05699996811"
"THB-VO18-1216779","216779","下石牌嶺","Xiashipailing","25.0027699954636","121.052329968204"
"THB-VO18-1216564","216564","北湖國小","Beihu Elementary School","25.00447","121.04954"
"THB-VO18-1279901","279901","北湖","Beihu","25.00743","121.04475"
"THB-VO18-1216781","216781","北湖一","Beihuyi","25.01005","121.04053"
"THB-VO18-1216784","216784","中北湖","Zhongbeihu","25.01166","121.03791"
"THB-VO18-1216785","216785","姜厝","Jiangcuo","25.01266","121.03647"
"THB-VO18-1216570","216570","下北湖","Xiabeihu","25.01473","121.03439"
"THB-VO18-1300434","300434","東福","Dongfu","24.97537","121.08047"
"THB-VO18-1293474","293474","東坡","Dong Po","24.97332","121.07569"
"THB-VO18-1294235","294235","葉厝","Yecuo","24.96875","121.07045"
"THB-VO18-1293476","293476","社子","Shezi","24.96777","121.06597"
"THB-VO18-1294237","294237","上糠榔","shangkanglang","24.96654","121.05964"
"THB-VO18-1293478","293478","大庄埔","dazhuangpu","24.96534","121.05463"
"THB-VO18-1294239","294239","警訓中心","Police Training Center","24.96357","121.04979"
"THB-VO18-1293480","293480","學堂坡","xuetangpo","24.96204","121.04522"
"THB-VO18-1293482","293482","大坡國中","Da Po junior high school","24.96017","121.04085"
"THB-VO18-1294241","294241","大坡派出所","dapo Police Station","24.95902","121.03845"
"THB-VO18-1294243","294243","洽溪口","qiaxikou","24.95562","121.02885"
"THB-VO18-1294245","294245","桃園區農業改良場","Taoyuan District Agricultural Research","24.95394","121.02471"
"THB-VO18-1294247","294247","後庄社區活動中心","Houzhuang Community Activity Center","24.95146","121.0194"
"THB-VO18-1293487","293487","埔頂社區","Puding Community","24.94798","121.00445"
"THB-VO18-1294269","294269","蚵間國小","Ejian Elementary School","24.94903","121.00943"
"THB-VO18-1293489","293489","蚵間活動中心","Ejian Activity Center","24.94576","120.99983"
"THB-VO18-1293491","293491","蚵間村","Ejian village","24.940587","120.993977"
"THB-VO18-1293494","293494","蚵間村福興宮","Ejian village Fusing Temple","24.93988","120.98961"
"THB-VO18-1217118","217118","上石橋","Shangshi Bridge","24.98868","121.10324"
"THB-VO18-1217119","217119","王一公司","Wangyi Company","24.99354","121.10093"
"THB-VO18-1217121","217121","榮興","Rongxing","24.99985","121.09949"
"THB-VO18-1217122","217122","忠興","Zhongxing","25.00323","121.09816"
"THB-VO18-1217123","217123","石橋","Shiqiao","25.0068142864986","121.096552494918"
"THB-VO18-1217126","217126","坑尾","Kengwei","25.0179286760474","121.09354283489"
"THB-VO18-1295241","295241","美夢成真社區","DREAM COME TRUE COMMUNITY","25.020116","121.092396"
"THB-VO18-1217127","217127","三和","Sanhe","25.02136","121.091"
"THB-VO18-1217128","217128","橫圳頭","Hengzuntou","25.0244699955199","121.087689967681"
"THB-VO18-1217129","217129","橫圳頂","Hengzunding","25.02657","121.08589"
"THB-VO18-1217130","217130","水利站","Shuili Station","25.032894","121.083012"
"THB-VO18-1217131","217131","鄉公所","Township Office","25.0365399954529","121.08259996782"
"THB-VO18-1280015","280015","觀音站","Guanyin Station","25.037778","121.08096"
"THB-VO18-1217303","217303","頂後湖","Dinghouhu","24.9770299957372","121.096279967329"
"THB-VO18-1217304","217304","後湖塘橋","Houhutang Bridge","24.97981","121.09133"
"THB-VO18-1217305","217305","下後湖","Xiahouhu","24.9834699956821","121.088659967489"
"THB-VO18-1217307","217307","尾湖","Weihu","24.98866","121.08364"
"THB-VO18-1217308","217308","上羅厝","Shangluocuo","24.99163","121.08297"
"THB-VO18-1217309","217309","羅厝","Luocuo","24.9933099956041","121.078559967707"
"THB-VO18-1217310","217310","水流","Shuiliu","24.99566","121.0768"
"THB-VO18-1217311","217311","德新橋","Dexin Bridge","24.99953","121.07527"
"THB-VO18-1217313","217313","保生國小","Baosheng Elementary School","25.00612","121.07196"
"THB-VO18-1217314","217314","保生廟","Baosheng Temple","25.0080591793718","121.069790930367"
"THB-VO18-1217315","217315","兩座厝","Liangzuocuo","25.01149","121.06952"
"THB-VO18-1217317","217317","小飯壢","Xiaofanli","25.01878","121.07027"
"THB-VO18-1217318","217318","萬欣","Wanxin","25.02121","121.07166"
"THB-VO18-1217319","217319","廖厝","Liaocuo","25.02497","121.07372"
"THB-VO18-1217320","217320","武威","Wuwei","25.02699","121.07455"
"THB-VO18-1217321","217321","公廳背","Gongtingbei","25.02905","121.07531"
"THB-VO18-1217322","217322","塘背","Tangbei","25.0309899954457","121.075359967923"
"THB-VO18-1195809","195809","梁厝","Liangcuo","24.99572","121.16989"
"THB-VO18-1195810","195810","下梁山","Xialiangshan","24.99929","121.17017"
"THB-VO18-1195811","195811","山下","Shanxia","25.00462","121.16796"
"THB-VO18-1195812","195812","舊瓦窯","Jiuwayao","25.008358","121.16786"
"THB-VO18-1195813","195813","穎西公司","Yingxi Company","25.0102503035936","121.168645573699"
"THB-VO18-1195814","195814","茶寮坡","Chaliaopo","25.01132","121.16901"
"THB-VO18-1195815","195815","茶寮","Chaliao","25.01336","121.17055"
"THB-VO18-1195817","195817","山東國小","Shandong Elementary School","25.01667","121.17266"
"THB-VO18-1195818","195818","山東里","Shandong Village","25.01807","121.17181"
"THB-VO18-1275570","275570","十三號坡","Shisanhaopo","25.02315","121.16408"
"THB-VO18-1195824","195824","東福園","Dongfuyuan","25.02631","121.16233"
"THB-VO18-1200750","200750","永和","Yonghe","24.98811","121.0239"
"THB-VO18-1216941","216941","永安漁港","Yong-an Fishing Port","24.98824","121.01846"
"THB-VO18-1200752","200752","郭厝","Guocuo","24.99248","121.03403"
"THB-VO18-1200753","200753","頂永安","Dingyong-an","24.99442","121.03486"
"THB-VO18-1200755","200755","永興牧場","Yongxing Pasture","24.99939","121.03615"
"THB-VO18-1200757","200757","頂大欄","Dingdalan","25.00501","121.04109"
"THB-VO18-1200760","200760","埔頂","Puding","25.01274","121.04971"
"THB-VO18-1200761","200761","過溪","Guoxi","25.01653","121.05173"
"THB-VO18-1200762","200762","對面厝","Duimiancuo","25.01868","121.05406"
"THB-VO18-1200763","200763","大潭國小","Datan Elementary School","25.02208","121.05861"
"THB-VO18-1200764","200764","上大潭","Shangdatan","25.02408","121.06058"
"THB-VO18-1200766","200766","下塘尾","Xiatangwei","25.0285","121.06717"
"THB-VO18-1200767","200767","塘尾","Tangwei","25.02942","121.0684"
"THB-VO18-1200768","200768","上塘尾","Shangtangwei","25.03184","121.07104"
"THB-VO18-1200769","200769","塘頭","Tangtou","25.0345","121.07487"
"THB-VO18-1200770","200770","燈塔","Lighthouse","25.03638","121.07925"
"THB-VO18-1294536","294536","觀音行政園區","Guanyin administration area","25.02881","121.084614"
"THB-VO18-1294538","294538","坑尾村","keng wei Village","25.031542","121.093529"
"THB-VO18-1274080","274080","下大坡腳","Xiadapojiao","25.03178","121.10115"
"THB-VO18-1274081","274081","上大坡腳","Shangdapojiao","25.03014","121.10513"
"THB-VO18-1274082","274082","金石路口","Jinshi Road Intersection","25.02882","121.10711"
"THB-VO18-1274084","274084","金湖","Jinhu","25.02565","121.11221"
"THB-VO18-1274086","274086","立隆","Lilong","25.02241","121.11732"
"THB-VO18-1274087","274087","東元","Dongyuan","25.02128","121.11912"
"THB-VO18-1274088","274088","水尾河","Shuiweihe","25.02067","121.12086"
"THB-VO18-1274089","274089","上水尾","Shangshuiwei","25.01845","121.12392"
"THB-VO18-1274091","274091","寶蓮寺","Baolian Temple","25.01581","121.12975"
"THB-VO18-1218006","218006","新坡國中","Sinpo Junior High School","25.01452","121.13294"
"THB-VO18-130975","30975","中埔國小","Zhongpu Elementary School","25.00943","121.2858"
"THB-VO18-1217597","217597","星見橋","Xingjian Bridge","25.00997","121.2823"
"THB-VO18-1217599","217599","三和公司","Sanhe Company","25.01122","121.27769"
"THB-VO18-1247447","247447","八角店(開南大學)","Bajiaodian (Kainan University)","25.0121451168625","121.274982189067"
"THB-VO18-1218837","218837","富吉","Fuji","25.01377","121.2723"
"THB-VO18-1217602","217602","八股坡","Bagupo","25.0186794997228","121.26699739047"
"THB-VO18-1217603","217603","宏邦大鎮","Hongbangdazhen","25.01978","121.26554"
"THB-VO18-1217606","217606","建國十二村","Jianguo 12th Village","25.02486","121.25722"
"THB-VO18-1217607","217607","胡厝","Hucuo","25.02508","121.25333"
"THB-VO18-1219846","219846","廟後","Miaohou","25.02567","121.24717"
"THB-VO18-1219847","219847","新莊國小","Xinzhuang Elementary School","25.0272","121.24563"
"THB-VO18-1279872","279872","游厝","Youcuo","25.02905","121.24398"
"THB-VO18-1219849","219849","中厝","Zhongcuo","25.0315","121.24165"
"THB-VO18-1217613","217613","洪厝","Hongcuo","25.03423","121.23852"
"THB-VO18-1217615","217615","奈德公司","Naide Company","25.03733","121.23269"
"THB-VO18-1282678","282678","大園舊站","Dayuan Old Station","25.06404","121.19682"
"THB-VO18-1217630","217630","上田心仔","Shangtianxinzi","25.06561","121.1888"
"THB-VO18-1217631","217631","田心仔","Tianxinzi","25.06583","121.18648"
"THB-VO18-1217632","217632","冾溪橋","Xiaxi Bridge","25.06564","121.18379"
"THB-VO18-1217634","217634","新長發","Xinchangfa","25.06341","121.17838"
"THB-VO18-1217635","217635","桃禧","Taoxi","25.0622","121.17551"
"THB-VO18-1217636","217636","南港","Nangang","25.06138","121.1735"
"THB-VO18-1217637","217637","崙頂","Lunding","25.05811","121.16587"
"THB-VO18-1217640","217640","浮圳","Fuzun","25.05493","121.15842"
"THB-VO18-1217642","217642","保障橋","Baozhang Bridge","25.05134","121.14964"
"THB-VO18-1247475","247475","保障宮","Baozhang Temple","25.0487","121.14426"
"THB-VO18-1217645","217645","草漯","Caota","25.04783","121.14321"
"THB-VO18-1217646","217646","草音","Caoyin","25.04697","121.14225"
"THB-VO18-1217647","217647","草漯國中","Caota Junior High School","25.04502","121.1398"
"THB-VO18-1217648","217648","瑞正","Ruizheng","25.04291","121.13669"
"THB-VO18-1217649","217649","樹林","Shulin","25.03831","121.12908"
"THB-VO18-1217650","217650","詹厝前","Zhancuo","25.03722","121.12669"
"THB-VO18-1217651","217651","富林","Fulin","25.03684","121.12325"
"THB-VO18-1217652","217652","富林國小","Fulin Elementary School","25.03662","121.12069"
"THB-VO18-1217653","217653","富林社區","Fulin Community","25.0363299955908","121.117119967219"
"THB-VO18-1217654","217654","富林橋","Fulin Bridge","25.03613","121.11539"
"THB-VO18-1217655","217655","溪底","Xidi","25.03564","121.1108"
"THB-VO18-1217656","217656","上埔頂","Shangpuding","25.03504","121.10473"
"THB-VO18-1217658","217658","小億","Xiaoyi","25.03448","121.09891"
"THB-VO18-1217659","217659","福星公司","Fuxing Company","25.03426","121.09678"
"THB-VO18-1274175","274175","溝尾","Gouwei","25.03414","121.09296"
"THB-VO18-1274176","274176","下溝尾","Xiagouwei","25.0342999954941","121.090779967669"
"THB-VO18-1274177","274177","中心用品公司","Zhongxinyongpin Company","25.0344699954861","121.088939967701"
"THB-VO18-1274178","274178","遠東公司","Yuandong Company","25.0346799954765","121.086719967741"
"THB-VO18-1274179","274179","觀音","Guanyin","25.03574","121.08382"
"THB-VO18-1217792","217792","雙叉路口","Shuangcha Road Intersection","25.01616","121.1354"
"THB-VO18-1218085","218085","坡內","Ponei","25.01792","121.13779"
"THB-VO18-1217794","217794","幸福新村","Xingfu Village","25.02074","121.13983"
"THB-VO18-1218088","218088","廣福","Guangfu","25.02429","121.14206"
"THB-VO18-1217797","217797","福安橋","Fu-an Bridge","25.02854","121.14369"
"THB-VO18-1217799","217799","塔仔腳","Tazijiao","25.03669","121.14391"
"THB-VO18-1217800","217800","二聖路口","Ersheng Road Intersection","25.03885","121.14396"
"THB-VO18-1218095","218095","草漯國小","Caota Elementary School","25.04557","121.14291"
"THB-VO18-1218096","218096","草新","Caoxin","25.0468740106701","121.142708478601"
"THB-VO18-1217808","217808","保障","Baozhang","25.05322","121.14715"
"THB-VO18-1217809","217809","苗圃","Miaopu","25.05494","121.14194"
"THB-VO18-1218102","218102","二湖","Erhu","25.05553","121.1382"
"THB-VO18-1218103","218103","新村路口","Xincun Road Intersection","25.06281","121.13265"
"THB-VO18-1218104","218104","工業一路口","Gongye 1st Road Intersection","25.0626","121.12988"
"THB-VO18-1218105","218105","樹林新村","Shulin Village","25.06127","121.12783"
"THB-VO18-1217814","217814","卜內門","Buneimen","25.06372","121.12595"
"THB-VO18-1217815","217815","日本礦業","Ribengongye","25.06253","121.12453"
"THB-VO18-1217816","217816","基富","Jifu","25.05997","121.11875"
"THB-VO18-1217817","217817","名億","Mingyi Company","25.058979995509","121.118709967287"
"THB-VO18-1217818","217818","歌林二廠","Gelin 2nd Factory","25.05629","121.12009"
"THB-VO18-1217819","217819","日豐","Rifeng","25.05394","121.12096"
"THB-VO18-1217820","217820","樺秸","Huaji","25.05249","121.11895"
"THB-VO18-1217821","217821","工管中心","Gongguan Center","25.05308","121.11749"
"THB-VO18-1217822","217822","經建一路","Jingjian 1st Road","25.05397","121.11703"
"THB-VO18-1217823","217823","臺玻","Taibo Company","25.05988","121.11403"
"THB-VO18-1217824","217824","樹林仔","Shulinzi","25.06387","121.1105"
"THB-VO18-1217825","217825","上邱厝","Shangqiucuo","25.06222","121.10735"
"THB-VO18-1217826","217826","移民新村","Yimin Village","25.06074","121.10524"
"THB-VO18-1217828","217828","林務局","Forestry Bureau","25.05634","121.10159"
"THB-VO18-1217829","217829","白玉橋","Baiyu Bridge","25.05442","121.09899"
"THB-VO18-1217830","217830","白玉","Baiyu","25.05114","121.09525"
"THB-VO18-1217831","217831","塔前","Taqian","25.04974","121.09399"
"THB-VO18-1217832","217832","江厝","Jiangcuo","25.04753","121.09249"
"THB-VO18-1217833","217833","麥厝","Maicuo","25.04437","121.08952"
"THB-VO18-1217835","217835","歐厝","Oucuo","25.03936","121.08304"
"THB-VO18-1246407","246407","聯福","Lianfu","24.93052","121.29339"
"THB-VO18-1280005","280005","興豐路口","Xingfeng Road Intersection","24.930058","121.290326"
"THB-VO18-1246383","246383","八德國中","Bade Junior High School","24.9293499966821","121.287059963807"
"THB-VO18-1246384","246384","八德市公所","Bade City Office","24.92937","121.28488"
"THB-VO18-1246484","246484","中山一路","Zhongshan 1st Road","24.92185","121.28294"
"THB-VO18-1294662","294662","寶德堂","baodetang","24.916555","121.281499"
